,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
22063,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.inboundEmitter,incomingDataRate:vector:starttime,0.012667551906000002,0.099202340000000014,2.0581178467902346
21480,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].macLayer.fcsChecker,incomingDataRate:vector:starttime,0.012667551906000002,0.099202340000000014,2.0581178467902346
22612,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.receiver,throughput:vector:starttime,0.012667551906000002,0.099202340000000014,2.0581178467902346
22094,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.inboundEmitter,outgoingDataRate:vector:starttime,0.012667551906000002,0.099202340000000014,2.0581178467902346
22377,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.phyHeaderChecker,incomingDataRate:vector:starttime,0.012667551906000002,0.099202340000000014,2.0581178467902346
22408,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.phyHeaderChecker,outgoingDataRate:vector:starttime,0.012667551906000002,0.099202340000000014,2.0581178467902346
7346,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].phyLayer.transmitter,utilization:histogram:rangemax,88.5,11.4,-2.0493891966134337
8720,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].phyLayer.transmitter,utilization:histogram:rangemax,88.5,11.4,-2.0493891966134337
22836,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,incomingPacketLengths:histogram:count,1083,140,-2.0458478243916862
18552,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingPackets:count,1083,140,-2.0458478243916862
18551,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
18550,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingPacketLengths:vector:sum,10639392,1375360,-2.0458478243916862
18543,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingPacketLengths:vector:count,1083,140,-2.0458478243916862
18542,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingPacketLengths:sum,10639392,1375360,-2.0458478243916862
18540,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
18531,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,incomingPacketLengths:histogram:count,1083,140,-2.0458478243916862
23162,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingPackets:count,1083,140,-2.0458478243916862
22845,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,incomingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
23923,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingPacketLengths:vector:sum,10674048,1379840,-2.0458478243916862
18144,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
18146,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingPacketLengths:sum,10639392,1375360,-2.0458478243916862
18147,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingPacketLengths:vector:count,1083,140,-2.0458478243916862
18154,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingPacketLengths:vector:sum,10639392,1375360,-2.0458478243916862
18155,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
18156,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingPackets:count,1083,140,-2.0458478243916862
23925,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingPackets:count,1083,140,-2.0458478243916862
23924,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
23916,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingPacketLengths:vector:count,1083,140,-2.0458478243916862
18125,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingPackets:count,1083,140,-2.0458478243916862
23915,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingPacketLengths:sum,10674048,1379840,-2.0458478243916862
23913,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
22847,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,incomingPacketLengths:sum,10881984,1406720,-2.0458478243916862
23894,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingPackets:count,1083,140,-2.0458478243916862
23893,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
23892,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:vector:sum,10726032,1386560,-2.0458478243916862
23885,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:vector:count,1083,140,-2.0458478243916862
23884,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:sum,10726032,1386560,-2.0458478243916862
18135,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,outgoingPacketLengths:histogram:count,1083,140,-2.0458478243916862
18124,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
23873,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:histogram:count,1083,140,-2.0458478243916862
18011,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
17971,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingPacketLengths:histogram:count,1083,140,-2.0458478243916862
17980,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
17982,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingPacketLengths:sum,10639392,1375360,-2.0458478243916862
17983,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingPacketLengths:vector:count,1083,140,-2.0458478243916862
17990,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingPacketLengths:vector:sum,10639392,1375360,-2.0458478243916862
17991,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
17992,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,incomingPackets:count,1083,140,-2.0458478243916862
18002,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingPacketLengths:histogram:count,1083,140,-2.0458478243916862
18013,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingPacketLengths:sum,10639392,1375360,-2.0458478243916862
18123,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingPacketLengths:vector:sum,10639392,1375360,-2.0458478243916862
18014,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingPacketLengths:vector:count,1083,140,-2.0458478243916862
18021,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingPacketLengths:vector:sum,10639392,1375360,-2.0458478243916862
18022,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
18023,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.interfaceRelay.learner,outgoingPackets:count,1083,140,-2.0458478243916862
18104,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingPacketLengths:histogram:count,1083,140,-2.0458478243916862
18113,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
18115,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingPacketLengths:sum,10639392,1375360,-2.0458478243916862
18116,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.decoder,incomingPacketLengths:vector:count,1083,140,-2.0458478243916862
23882,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,incomingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
23904,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021r.rTagHeaderChecker,outgoingPacketLengths:histogram:count,1083,140,-2.0458478243916862
23620,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderChecker,outgoingPackets:count,1083,140,-2.0458478243916862
23184,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,outgoingPacketLengths:vector:count,1083,140,-2.0458478243916862
23181,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,outgoingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
23172,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,outgoingPacketLengths:histogram:count,1083,140,-2.0458478243916862
23619,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
23160,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingPacketLengths:vector:sum,10847328,1402240,-2.0458478243916862
23153,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingPacketLengths:vector:count,1083,140,-2.0458478243916862
23152,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingPacketLengths:sum,10847328,1402240,-2.0458478243916862
23150,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
23141,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderChecker,incomingPacketLengths:histogram:count,1083,140,-2.0458478243916862
22888,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingPackets:count,1083,140,-2.0458478243916862
22887,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingPacketLengths:vector:sumweights,1083,140,-2.0458478243916862
22886,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingPacketLengths:vector:sum,10847328,1402240,-2.0458478243916862
22879,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingPacketLengths:vector:count,1083,140,-2.0458478243916862
22878,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingPacketLengths:sum,10847328,1402240,-2.0458478243916862
22876,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingPacketLengths:histogram:sumweights,1083,140,-2.0458478243916862
22867,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,outgoingPacketLengths:histogram:count,1083,140,-2.0458478243916862
22857,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.fcsChecker,incomingPackets:count,1083,140,-2.0458478243916862
