,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
33950,General,,#0,ManualConfigurationShowcase.source.app[0].source,packetLengths:vector:sum,9388800,969600,-2.2703891531935581
36321,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,outgoingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
36312,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,outgoingPacketLengths:histogram:count,978,101,-2.2703891531935581
36302,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,incomingPackets:count,978,101,-2.2703891531935581
36301,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36300,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,incomingPacketLengths:vector:sum,9795648,1011616,-2.2703891531935581
36293,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
36292,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,incomingPacketLengths:sum,9795648,1011616,-2.2703891531935581
36290,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
36281,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
35183,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,incomingPackets:count,978,101,-2.2703891531935581
34450,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,outgoingPacketLengths:histogram:count,978,101,-2.2703891531935581
35182,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
35181,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,incomingPacketLengths:vector:sum,9826944,1014848,-2.2703891531935581
35174,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
35173,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,incomingPacketLengths:sum,9826944,1014848,-2.2703891531935581
35171,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
35162,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
34459,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,outgoingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
34461,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,outgoingPacketLengths:sum,9607872,992224,-2.2703891531935581
34462,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,outgoingPacketLengths:vector:count,978,101,-2.2703891531935581
34469,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,outgoingPacketLengths:vector:sum,9607872,992224,-2.2703891531935581
36595,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
36598,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
37032,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,incomingPacketLengths:vector:sum,9607872,992224,-2.2703891531935581
36605,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,incomingPacketLengths:vector:sum,9686112,1000304,-2.2703891531935581
37025,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
37024,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,incomingPacketLengths:sum,9607872,992224,-2.2703891531935581
37022,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
37013,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
34470,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,outgoingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36759,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,outgoingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36758,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,outgoingPacketLengths:vector:sum,9795648,1011616,-2.2703891531935581
36751,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,outgoingPacketLengths:vector:count,978,101,-2.2703891531935581
36750,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,outgoingPacketLengths:sum,9795648,1011616,-2.2703891531935581
36748,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,outgoingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
36739,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,outgoingPacketLengths:histogram:count,978,101,-2.2703891531935581
36729,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,incomingPackets:count,978,101,-2.2703891531935581
36728,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36727,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,incomingPacketLengths:vector:sum,9795648,1011616,-2.2703891531935581
36720,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
36719,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,incomingPacketLengths:sum,9795648,1011616,-2.2703891531935581
36717,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
36708,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
36638,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,outgoingPackets:count,978,101,-2.2703891531935581
36637,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,outgoingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36636,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,outgoingPacketLengths:vector:sum,9795648,1011616,-2.2703891531935581
36629,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,outgoingPacketLengths:vector:count,978,101,-2.2703891531935581
36628,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,outgoingPacketLengths:sum,9795648,1011616,-2.2703891531935581
36626,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
36617,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:count,978,101,-2.2703891531935581
36607,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,incomingPackets:count,978,101,-2.2703891531935581
36606,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36323,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,outgoingPacketLengths:sum,9826944,1014848,-2.2703891531935581
37533,General,,#0,ManualConfigurationShowcase.source.udp,packetSent:vector(packetBytes):sumweights,978,101,-2.2703891531935581
0,General,,#0,ManualConfigurationShowcase.destination.app[0].io,packetReceived:count,968,100,-2.2700619012884857
2536,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:count,968,100,-2.2700619012884857
3049,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,outgoingPackets:count,968,100,-2.2700619012884857
3048,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,968,100,-2.2700619012884857
3047,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:sum,9788416,1011200,-2.2700619012884857
3040,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:vector:count,968,100,-2.2700619012884857
3039,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:sum,9788416,1011200,-2.2700619012884857
3037,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,968,100,-2.2700619012884857
3028,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,outgoingPacketLengths:histogram:count,968,100,-2.2700619012884857
3018,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPackets:count,968,100,-2.2700619012884857
3017,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,968,100,-2.2700619012884857
3016,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:sum,9788416,1011200,-2.2700619012884857
3009,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:count,968,100,-2.2700619012884857
3008,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:sum,9788416,1011200,-2.2700619012884857
3006,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,968,100,-2.2700619012884857
2997,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:count,968,100,-2.2700619012884857
2588,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPackets:count,968,100,-2.2700619012884857
2587,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,968,100,-2.2700619012884857
2586,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sum,9726464,1004800,-2.2700619012884857
2579,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:count,968,100,-2.2700619012884857
2578,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:sum,9726464,1004800,-2.2700619012884857
2576,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,968,100,-2.2700619012884857
2567,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:count,968,100,-2.2700619012884857
2557,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPackets:count,968,100,-2.2700619012884857
2556,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,968,100,-2.2700619012884857
2555,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sum,9726464,1004800,-2.2700619012884857
2548,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:count,968,100,-2.2700619012884857
2547,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:sum,9726464,1004800,-2.2700619012884857
30603,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.interFrameGapInserter,interpacketGap:vector:sum,968,100,-2.2700619012884857
3311,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:histogram:count,968,100,-2.2700619012884857
3320,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:histogram:sumweights,968,100,-2.2700619012884857
3322,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:sum,9788416,1011200,-2.2700619012884857
3525,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.receiver,receptionTime:vector:sumweights,968,100,-2.2700619012884857
1,General,,#0,ManualConfigurationShowcase.destination.app[0].io,packetReceived:sum(packetBytes),1161600,120000,-2.2700619012884857
31152,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:vector:sumweights,968,100,-2.2700619012884857
31144,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:vector:count,968,100,-2.2700619012884857
31142,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:histogram:sumweights,968,100,-2.2700619012884857
31133,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmissionTime:histogram:count,968,100,-2.2700619012884857
5145,General,,#0,ManualConfigurationShowcase.destination.udp,passedUpPk:vector(count):mean,484,50,-2.2700619012884857
5144,General,,#0,ManualConfigurationShowcase.destination.udp,passedUpPk:vector(count):max,968,100,-2.2700619012884857
5141,General,,#0,ManualConfigurationShowcase.destination.udp,passedUpPk:count,968,100,-2.2700619012884857
5129,General,,#0,ManualConfigurationShowcase.destination.udp,packetReceived:vector(packetBytes):sumweights,968,100,-2.2700619012884857
5121,General,,#0,ManualConfigurationShowcase.destination.udp,packetReceived:vector(packetBytes):count,968,100,-2.2700619012884857
5120,General,,#0,ManualConfigurationShowcase.destination.udp,packetReceived:sum(packetBytes),1169344,120800,-2.2700619012884857
5119,General,,#0,ManualConfigurationShowcase.destination.udp,packetReceived:count,968,100,-2.2700619012884857
3517,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.receiver,receptionTime:vector:count,968,100,-2.2700619012884857
3323,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:count,968,100,-2.2700619012884857
3515,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.receiver,receptionTime:histogram:sumweights,968,100,-2.2700619012884857
3506,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.receiver,receptionTime:histogram:count,968,100,-2.2700619012884857
3363,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,outgoingPackets:count,968,100,-2.2700619012884857
3362,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:vector:sumweights,968,100,-2.2700619012884857
3361,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:vector:sum,9726464,1004800,-2.2700619012884857
3354,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:vector:count,968,100,-2.2700619012884857
3353,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:sum,9726464,1004800,-2.2700619012884857
3351,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:histogram:sumweights,968,100,-2.2700619012884857
3342,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:histogram:count,968,100,-2.2700619012884857
3332,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,incomingPackets:count,968,100,-2.2700619012884857
3331,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:sumweights,968,100,-2.2700619012884857
3330,General,,#0,ManualConfigurationShowcase.destination.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:sum,9788416,1011200,-2.2700619012884857
2545,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,968,100,-2.2700619012884857
5128,General,,#0,ManualConfigurationShowcase.destination.udp,packetReceived:vector(packetBytes):sum,1169344,120800,-2.2700619012884857
2466,General,,#0,ManualConfigurationShowcase.destination.eth[1].macLayer.fcsChecker,outgoingPackets:count,968,100,-2.2700619012884857
75,General,,#0,ManualConfigurationShowcase.destination.app[0].sink,meanBitLifeTimePerPacket:vector:count,968,100,-2.2700619012884857
